,wine_id,wine_name,rating,group_flavor
845,1974097,Les Clos Chablís Grand Cru,4.5,cream (microbio)
846,1974097,Les Clos Chablís Grand Cru,4.5,green apple (tree_fruit)
847,1980986,Cream Tradición Vos 20 Years,4.4,cream (microbio)
848,1994112,Macán,4.4,coffee (oak)
849,1994112,Macán,4.4,cream (microbio)
850,2025939,Champagne,4.5,citrus (citrus_fruit)
851,2025939,Champagne,4.5,cream (microbio)
852,2026372,Barón de Chirel Rioja Reserva,4.4,coffee (oak)
853,2026372,Barón de Chirel Rioja Reserva,4.4,toast (microbio)
854,2035375,Vieilles Vignes Meursault,4.2,citrus (citrus_fruit)
855,2035375,Vieilles Vignes Meursault,4.2,cream (microbio)
856,2052637,One Sixteen Chardonnay,4.4,citrus (citrus_fruit)
857,2052637,One Sixteen Chardonnay,4.4,cream (microbio)
858,2052637,One Sixteen Chardonnay,4.4,green apple (tree_fruit)
859,2052637,One Sixteen Chardonnay,4.4,toast (microbio)
860,2076733,Gaudium,4.3,coffee (oak)
861,2076733,Gaudium,4.3,cream (microbio)
862,2076733,Gaudium,4.3,toast (microbio)
863,2080162,Hommage à Jacques Perrin Châteauneuf-du-Pape,4.5,coffee (oak)
864,2114480,Brut Rosé Champagne,4.6,citrus (citrus_fruit)
865,2114480,Brut Rosé Champagne,4.6,cream (microbio)
866,2114480,Brut Rosé Champagne,4.6,toast (microbio)
867,2128723,Rubicon,4.6,coffee (oak)
868,2128723,Rubicon,4.6,cream (microbio)
869,2148396,V.P Extra Brut Champagne Grand Cru 'Ambonnay',4.4,citrus (citrus_fruit)
870,2148396,V.P Extra Brut Champagne Grand Cru 'Ambonnay',4.4,cream (microbio)
871,2148396,V.P Extra Brut Champagne Grand Cru 'Ambonnay',4.4,green apple (tree_fruit)
872,2148396,V.P Extra Brut Champagne Grand Cru 'Ambonnay',4.4,toast (microbio)
873,2196050,Duemani Cabernet Franc,4.4,coffee (oak)
874,2240674,Brut Champagne (Gold),4.4,citrus (citrus_fruit)
875,2240674,Brut Champagne (Gold),4.4,cream (microbio)
876,2240674,Brut Champagne (Gold),4.4,green apple (tree_fruit)
877,2240674,Brut Champagne (Gold),4.4,toast (microbio)
878,2284844,Aile d'Argent Blanc Bordeaux,4.2,citrus (citrus_fruit)
879,2284844,Aile d'Argent Blanc Bordeaux,4.2,cream (microbio)
880,2284844,Aile d'Argent Blanc Bordeaux,4.2,green apple (tree_fruit)
881,2355320,Fusion V,4.4,coffee (oak)
882,2395864,Don PX Convento Selección,4.7,coffee (oak)
883,2410111,Gaia & Rey Langhe,4.5,citrus (citrus_fruit)
884,2410111,Gaia & Rey Langhe,4.5,cream (microbio)
885,2410111,Gaia & Rey Langhe,4.5,green apple (tree_fruit)
886,2410111,Gaia & Rey Langhe,4.5,toast (microbio)
887,2430168,Pieve Santa Restituta Rennina Brunello di Montalcino,4.5,coffee (oak)
888,2446729,Toscana,4.7,coffee (oak)
889,2446729,Toscana,4.7,cream (microbio)
890,2542844,Mossone,4.4,coffee (oak)
891,2574273,Gorgona,4.4,cream (microbio)
892,2653222,CASK 23 Cabernet Sauvignon,4.6,coffee (oak)
893,2653222,CASK 23 Cabernet Sauvignon,4.6,cream (microbio)
894,2716483,Pietro Dal Cero Amarone della Valpolicella,4.5,coffee (oak)
895,2716528,Le Petit Mouton de Mouton Rothschild Pauillac,4.4,coffee (oak)
896,2774263,Red,4.6,coffee (oak)
897,2951484,Amour de Deutz Millesimé Rosé Brut Champagne,4.5,citrus (citrus_fruit)
898,2951484,Amour de Deutz Millesimé Rosé Brut Champagne,4.5,cream (microbio)
899,3020206,Mazzano Amarone Della Valpolicella Classico,4.5,coffee (oak)
900,3102815,P2 Plénitude Brut Champagne,4.7,citrus (citrus_fruit)
901,3102815,P2 Plénitude Brut Champagne,4.7,coffee (oak)
902,3102815,P2 Plénitude Brut Champagne,4.7,cream (microbio)
903,3102815,P2 Plénitude Brut Champagne,4.7,green apple (tree_fruit)
904,3102815,P2 Plénitude Brut Champagne,4.7,toast (microbio)
905,3151489,Pomerol,4.3,coffee (oak)
906,3630450,Cuvée des Enchanteleurs Brut Champagne,4.5,citrus (citrus_fruit)
907,3630450,Cuvée des Enchanteleurs Brut Champagne,4.5,coffee (oak)
908,3630450,Cuvée des Enchanteleurs Brut Champagne,4.5,cream (microbio)
909,3630450,Cuvée des Enchanteleurs Brut Champagne,4.5,green apple (tree_fruit)
910,3630450,Cuvée des Enchanteleurs Brut Champagne,4.5,toast (microbio)
911,3783366,Saperavi,4.4,coffee (oak)
912,4000447,Les Blanchiens Brut Nature Champagne Premier Cru,4.4,citrus (citrus_fruit)
913,4000447,Les Blanchiens Brut Nature Champagne Premier Cru,4.4,toast (microbio)
914,4291453,Cosimo Varvaglione Collezione Privata Primitivo di Manduria,4.5,coffee (oak)
915,4344177,Toscana Bianco,4.5,citrus (citrus_fruit)
916,4344177,Toscana Bianco,4.5,cream (microbio)
917,4344177,Toscana Bianco,4.5,green apple (tree_fruit)
918,4402538,Pessac-Léognan Blanc (Grand Cru Classé de Graves),4.3,citrus (citrus_fruit)
919,4740498,Puligny-Montrachet Premier Cru ' Clos de la Truffière',4.4,citrus (citrus_fruit)
920,4740498,Puligny-Montrachet Premier Cru ' Clos de la Truffière',4.4,green apple (tree_fruit)
921,4801666,Lion Tamer Napa Valley Red Blend,4.3,cream (microbio)
922,5313010,Le Petit Cheval Bordeaux Blanc,4.4,citrus (citrus_fruit)
923,5313010,Le Petit Cheval Bordeaux Blanc,4.4,cream (microbio)
924,5364329,Cinque Autoctoni Collection Limited Release,4.4,cream (microbio)
925,5571323,La Piu Belle,4.6,coffee (oak)
926,5571323,La Piu Belle,4.6,cream (microbio)
927,5725324,TD9,4.3,coffee (oak)
928,5859611,Reserve Chardonnay,4.5,citrus (citrus_fruit)
929,5859611,Reserve Chardonnay,4.5,cream (microbio)
930,6044826,Eight Years In The Desert,4.4,coffee (oak)
931,6044826,Eight Years In The Desert,4.4,cream (microbio)
932,6044826,Eight Years In The Desert,4.4,toast (microbio)
933,6139455,Limited Edition 10 Vendemmie,4.5,coffee (oak)
934,6139455,Limited Edition 10 Vendemmie,4.5,cream (microbio)
935,6255066,VV 26 Blanc de Blancs Vieilles Vignes Grand Cru Brut,4.5,toast (microbio)
936,6331780,Guerriero della Terra,4.4,coffee (oak)
937,6331780,Guerriero della Terra,4.4,cream (microbio)
938,6343385,80 Vecchie Vigne Primitivo di Manduria Old Vines,4.4,coffee (oak)
939,6492988,Rioja Blanco Reserva,4.4,cream (microbio)
940,6741558,Vigne Vecchie Gold Series Leggenda Primitivo di Manduria,4.3,coffee (oak)
941,6887039,Hyde Vineyard Chardonnay,4.4,citrus (citrus_fruit)
942,7122486,Grande Cuvée,4.6,citrus (citrus_fruit)
943,7122486,Grande Cuvée,4.6,coffee (oak)
944,7122486,Grande Cuvée,4.6,cream (microbio)
945,7122486,Grande Cuvée,4.6,green apple (tree_fruit)
946,7122486,Grande Cuvée,4.6,toast (microbio)
947,7135154,Guerriero del Mare,4.4,citrus (citrus_fruit)
948,7135154,Guerriero del Mare,4.4,cream (microbio)
